date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,high
2020-01-01,4.3,1.7,5.6,0,0,272,25.6,,1007.6,,42.08
2020-01-02,4.3,1.1,9.4,0,0,218,13,,1013.2,,48.92
2020-01-03,8.1,7.2,9.4,3.6,0,243,7.6,,1009.5,,48.92
2020-01-04,8.4,5,10,6.1,0,13,13.7,,1003.3,,50
2020-01-05,4.6,2.2,5,0,0,311,32.4,,1009.4,,41
2020-01-06,2.9,0,6.7,0.5,30,243,20.5,,1014.6,,44.06
2020-01-07,5.1,1.7,6.7,0,0,353,14,,1015.7,,44.06
2020-01-08,2.5,-2.1,6.1,0,0,279,28.8,,1015.8,,42.98
2020-01-09,-1.8,-4.3,1.1,0,0,315,17.6,,1038.1,,33.98
2020-01-10,4.5,0.6,11.7,0,0,212,15.1,,1033.8,,53.06
2020-01-11,12.7,8.9,18.9,0,0,181,16.6,,1022.8,,66.02
2020-01-12,15.7,6.7,19.4,1.5,0,250,26.3,,1017.4,,66.92
2020-01-13,6.1,2.8,7.2,0,0,46,14.4,,1029.1,,44.96
2020-01-14,5.1,3.9,6.7,1.8,0,57,10.8,,1024.9,,44.06
2020-01-15,6.9,5.6,10,0,0,302,13.7,,1020.3,,50
2020-01-16,7.2,1.1,10,3,0,279,33.8,,1014.3,,50
2020-01-17,-1.5,-6,1.1,0,0,325,31,,1034.2,,33.98
2020-01-18,-4.7,-6.6,2.8,4.6,0,227,14,,1028,,37.04
2020-01-19,3.7,-2.1,6.1,0,0,283,27,,1008.2,,42.98
2020-01-20,-2.6,-6,0,0,0,325,27.7,,1023.6,,32
2020-01-21,-3.4,-6,0.6,0,0,327,14.8,,1030.3,,33.08
2020-01-22,-0.5,-3.2,3.9,0,0,346,5.4,,1030.7,,39.02
2020-01-23,3.3,-1,7.8,0,0,275,6.8,,1028.7,,46.04
2020-01-24,4.8,0.6,7.8,0,0,45,11.5,,1027.2,,46.04
2020-01-25,5.2,3.3,11.1,19.8,0,63,24.1,,1014.3,,51.98
2020-01-26,5.9,3.9,7.8,0,0,264,20.2,,1008.6,,46.04
2020-01-27,4.7,3.3,7.2,0,0,278,22,,1005.9,,44.96
2020-01-28,4.2,2.8,5.6,0,0,310,25.9,,1009.6,,42.08
2020-01-29,2.3,-0.5,4.4,0,0,348,19.4,,1017.8,,39.92
2020-01-30,-0.7,-3.8,1.7,0,0,39,13,,1025.9,,35.06
2020-01-31,2,0.6,5.6,0.3,0,58,10.4,,1025.6,,42.08
2020-02-01,3.8,2.8,5.6,0.3,0,55,7.6,,1012.8,,42.08
2020-02-02,3.9,1.7,6.1,1.5,0,275,14,,1001.6,,42.98
2020-02-03,6.7,2.8,13.3,0,0,243,14,,1008.3,,55.94
2020-02-04,8,3.9,14.4,0.3,0,55,8.6,,1008.9,,57.92
2020-02-05,6.9,3.3,11.7,0,0,27,16.6,,1015.2,,53.06
2020-02-06,3.5,1.7,5,14.2,0,53,18,,1003.6,,41
2020-02-07,4.7,0.6,14.4,7.4,0,341,29.2,,990.3,,57.92
2020-02-08,1.3,-1,4.4,0,0,273,22.7,,1019.9,,39.92
2020-02-09,1.6,-1,5.6,0,0,46,16.9,,1031.3,,42.08
2020-02-10,6.3,5.6,8.3,10.4,0,207,15.1,,1021.9,,46.94
2020-02-11,6.6,5.6,8.9,6.6,0,15,14,,1013.4,,48.02
2020-02-12,5.8,2.8,7.2,3.3,0,275,21.2,,1019.7,,44.96
2020-02-13,4.1,2.2,6.7,9.9,0,3,13.3,,1007.1,,44.06
2020-02-14,1.6,-7.1,4.4,0,0,317,28.1,,1024.2,,39.92
2020-02-15,-5.8,-9.3,-1,0,0,258,15.5,,1034.5,,30.2
2020-02-16,1.2,-1.6,6.7,0,0,236,10.4,,1021.8,,44.06
2020-02-17,6.3,3.3,10.6,0,0,349,11.5,,1023.7,,51.08
2020-02-18,4.8,2.8,8.3,0,0,52,15.8,,1022.6,,46.94
2020-02-19,6.4,0.6,8.9,0,0,317,23,,1022.4,,48.02
2020-02-20,0.7,-2.7,1.7,0,0,319,21.6,,1030.2,,35.06
2020-02-21,-2.1,-6,2.2,0,0,330,16.2,,1030.9,,35.96
2020-02-22,3.4,0,10,0,0,249,16.2,,1023.8,,50
2020-02-23,8.1,2.2,13.3,0,0,231,12.6,,1021.1,,55.94
2020-02-24,9.4,5,16.1,0,0,183,11.5,,1016.4,,60.98
2020-02-25,9.5,6.7,10.6,3.3,0,154,10.8,,1011.7,,51.08
2020-02-26,7.1,5.6,9.4,0.5,0,54,15.1,,1011.8,,48.92
2020-02-27,6,0,7.2,11.4,0,286,36.7,,1000.8,,44.96
2020-02-28,1.4,-1,5.6,0,0,262,29.9,,1010,,42.08
2020-02-29,0.9,-2.7,2.2,0,0,291,26.3,,1012.2,,35.96
2020-03-01,0.1,-3.2,6.7,0,0,302,21.6,,1019.8,,44.06
2020-03-02,7.4,3.3,13.3,0,0,188,16.6,,1014.4,,55.94
2020-03-03,11.8,9.4,15,7.4,0,201,15.5,,1004.2,,59
2020-03-04,10.8,7.8,13.9,0,0,278,29.5,,1006.5,,57.02
2020-03-05,8,4.4,11.1,0,0,273,20.9,,1018.2,,51.98
2020-03-06,5.8,3.3,7.2,3.6,0,54,20.2,,1012.5,,44.96
2020-03-07,4.8,2.2,8.3,0,0,345,23.4,,1021.3,,46.94
2020-03-08,7.1,2.8,15.6,0,0,269,16.2,,1029.2,,60.08
2020-03-09,14.2,7.8,22.2,0,0,223,18,,1026.2,,71.96
2020-03-10,16.1,12.8,19.4,0,0,225,21.2,,1017.7,,66.92
2020-03-11,11.7,6.7,13.3,0,0,14,13.7,,1018.3,,55.94
2020-03-12,7.7,5,10,0.5,0,47,14.8,,1020.4,,50
2020-03-13,11.7,6.1,21.1,6.9,0,259,25.9,,1011.9,,69.98
2020-03-14,10.5,6.7,12.8,0,0,310,23,,1024.9,,55.04
2020-03-15,8.4,5,12.2,0,0,5,15.1,,1030.1,,53.96
2020-03-16,4.6,0.6,6.1,0,0,63,22.3,,1034.3,,42.98
2020-03-17,7.3,5.6,12.8,3.8,0,160,14,,1022.6,,55.04
2020-03-18,9.3,6.7,11.7,0,0,203,15.5,,1029.9,,53.06
2020-03-19,7.8,5.6,11.1,25.9,0,63,15.5,,1024.6,,51.98
2020-03-20,12.6,8.3,25.6,0,0,199,17.6,,1014.3,,78.08
2020-03-21,12.3,5,18.3,0,0,352,21.2,,1023.7,,64.94
2020-03-22,4.3,1.1,6.7,0,0,53,21.6,,1036.4,,44.06
2020-03-23,3.7,2.8,5.6,36.6,0,70,23.4,,1027.4,,42.08
2020-03-24,6.2,2.8,12.2,0,0,351,16.6,,1019,,53.96
2020-03-25,6.4,5,7.2,0.3,0,51,25.2,,1018.5,,44.96
2020-03-26,7.6,3.9,15,0,0,333,13.7,,1015.3,,59
2020-03-27,13.3,10,20,0,0,306,10.1,,1010.6,,68
2020-03-28,9.5,7.2,10.6,10.7,0,53,18,,1018.8,,51.08
2020-03-29,7.3,7.2,8.9,0.3,0,51,29.5,,1014.1,,48.02
2020-03-30,7.6,5.6,10,1.8,0,53,12.2,,1013.7,,50
2020-03-31,7.1,5,9.4,1.8,0,89,14.8,,1015.8,,48.92
2020-04-01,7.3,3.3,12.8,0,0,28,20.2,,1009.1,,55.04
2020-04-02,9.3,4.4,14.4,0,0,325,31.7,,1005.2,,57.92
2020-04-03,9.9,7.8,11.1,2,0,341,29.9,,1004.8,,51.98
2020-04-04,10.9,7.8,15.6,0,0,64,14.4,,1014.6,,60.08
2020-04-05,11.1,8.3,17.8,0,0,140,10.1,,1016.4,,64.04
2020-04-06,12.6,8.9,18.9,1.5,0,349,14.4,,1015.4,,66.02
2020-04-07,14.4,11.7,18.9,0,0,268,14.4,,1011.7,,66.02
2020-04-08,12.9,9.4,17.2,5.8,0,63,11.2,,1001.3,,62.96
2020-04-09,11.2,6.7,14.4,6.6,0,218,23.8,,995.4,,57.92
2020-04-10,7.4,3.9,9.4,0.3,0,284,35.3,,996.9,,48.92
2020-04-11,8,4.4,13.3,0,0,286,22,,1011.8,,55.94
2020-04-12,11.4,6.1,16.7,0,0,141,16.9,,1020.2,,62.06
2020-04-13,13.8,11.7,20.6,43.7,0,192,30.6,,1007.2,,69.08
2020-04-14,13.1,8.9,15.6,0,0,290,20.2,,1015.7,,60.08
2020-04-15,9.2,6.1,11.7,0,0,301,20.2,,1014.1,,53.06
2020-04-16,8.4,4.4,9.4,0,0,281,29.9,,1018.1,,48.92
2020-04-17,6.4,3.9,10.6,1.3,0,266,17.6,,1022.3,,51.08
2020-04-18,6.8,5.6,8.3,5.1,0,16,16.9,,1009.4,,46.94
2020-04-19,10.1,5.6,17.2,0,0,228,19.8,,1010.7,,62.96
2020-04-20,12.2,9.4,13.9,0,0,0,11.5,,1004.3,,57.02
2020-04-21,11.1,5,15.6,8.4,0,220,24.8,,1001.7,,60.08
2020-04-22,6.5,3.3,10.6,0,0,299,29.2,,1010.7,,51.08
2020-04-23,7.4,5,10,3.3,0,344,12.6,,1017,,50
2020-04-24,8.2,6.1,10,12.2,0,35,19.4,,1008.1,,50
2020-04-25,11.3,6.1,17.8,0,0,71,9.4,,1016.5,,64.04
2020-04-26,9.5,6.1,10,1.8,0,56,25.6,,1012.1,,50
2020-04-27,7.2,4.4,9.4,0,0,355,23,,1012.4,,48.92
2020-04-28,10.4,6.1,18.9,0,0,322,14.4,,1019.2,,66.02
2020-04-29,10.6,7.8,13.9,0.3,0,76,20.2,,1022.7,,57.02
2020-04-30,12.6,9.4,17.2,22.1,0,125,30.2,,1016.2,,62.96
2020-05-01,14.6,12.8,18.9,5.6,0,138,14.8,,1005.9,,66.02
2020-05-02,16.6,11.7,22.8,0,0,303,18.4,,1012.6,,73.04
2020-05-03,19.7,12.8,27.2,0.8,0,223,15.8,,1007.5,,80.96
2020-05-04,19.5,10.6,22.2,0,0,330,24.5,,1005.6,,71.96
2020-05-05,12.1,8.3,17.8,0,0,311,16.9,,1012,,64.04
2020-05-06,10.9,8.3,11.1,0.8,0,63,16.2,,1010.4,,51.98
2020-05-07,12.6,9.4,19.4,0,0,291,17.3,,1007.4,,66.92
2020-05-08,11.7,3.3,14.4,9.7,0,349,14.4,,1008.1,,57.92
2020-05-09,5.7,2.2,9.4,0.8,0,303,34.6,,1010.1,,48.92
2020-05-10,10.2,5,18.3,0,0,245,25.2,,1017,,64.94
2020-05-11,13.2,7.8,16.1,2.5,0,244,20.5,,1011.2,,60.98
2020-05-12,10.6,7.2,15.6,0,0,305,27.7,,1015.9,,60.08
2020-05-13,11.3,6.1,17.8,0,0,301,16.6,,1024.4,,64.04
2020-05-14,13.7,8.9,18.3,0,0,131,14.4,,1023.7,,64.94
2020-05-15,21.3,14.4,30,1,0,227,18.4,,1013.2,,86
2020-05-16,22.1,15,25,0,0,311,17.3,,1016.1,,77
2020-05-17,16.3,12.8,20,0,0,124,15.1,,1024.4,,68
2020-05-18,15.2,12.8,19.4,0,0,57,16.9,,1020.7,,66.92
2020-05-19,15.8,12.2,20.6,0,0,73,26.6,,1023.7,,69.08
2020-05-20,13.9,10,18.3,0,0,76,20.2,,1029.9,,64.94
2020-05-21,13.1,8.9,19.4,0,0,124,11.5,,1028.5,,66.92
2020-05-22,17.6,13.3,25,0.3,0,154,11.5,,1020.9,,77
2020-05-23,17.3,13.3,19.4,8.4,0,62,16.9,,1016.4,,66.92
2020-05-24,14.8,11.1,20.6,0,0,62,18.4,,1023.6,,69.08
2020-05-25,15.8,13.3,19.4,0.3,0,54,15.1,,1023,,66.92
2020-05-26,18.3,14.4,25,0,0,109,11.2,,1022.6,,77
2020-05-27,19.2,15.6,25.6,0,0,176,13,,1023.1,,78.08
2020-05-28,20.2,17.8,24.4,0,0,175,17.6,,1021.1,,75.92
2020-05-29,22,18.3,27.8,0.3,0,168,16.9,,1015.1,,82.04
2020-05-30,22.6,18.9,28.9,0,0,283,18.7,,1011.4,,84.02
2020-05-31,19.7,14.4,21.7,0,0,325,25.2,,1017,,71.06
2020-06-01,16.7,12.2,22.2,0,0,326,16.2,,1021.3,,71.96
2020-06-02,20.2,17.2,24.4,0,0,251,13.3,,1014.9,,75.92
2020-06-03,22.6,17.2,27.8,4.8,0,236,14.4,,1004.4,,82.04
2020-06-04,25.1,20.6,31.1,3.6,0,255,11.5,,1010.1,,87.98
2020-06-05,23.9,20.6,28.3,6.9,0,202,14,,1011.9,,82.94
2020-06-06,25.2,20.6,32.2,2.8,0,290,14.4,,1007.7,,89.96
2020-06-07,22.7,18.3,25.6,0,0,349,18,,1011.6,,78.08
2020-06-08,21.9,17.2,27.2,0,0,328,11.2,,1015.5,,80.96
2020-06-09,25.9,20,32.8,0,0,256,13.3,,1013.2,,91.04
2020-06-10,25.3,20.6,29.4,0,0,122,20.2,,1014.4,,84.92
2020-06-11,23.2,21.1,28.3,1.3,0,176,16.6,,1015,,82.94
2020-06-12,25.5,21.1,31.1,0,0,313,14,,1017.3,,87.98
2020-06-13,21.6,15.6,25,0,0,357,16.9,,1021.1,,77
2020-06-14,18.3,12.8,23.9,0,0,63,14,,1027.5,,75.02
2020-06-15,20,16.7,25,0,0,64,14,,1028.8,,77
2020-06-16,21,17.2,26.7,0,0,65,13.3,,1027.7,,80.06
2020-06-17,21.1,17.2,26.1,0,0,74,16.2,,1024.3,,78.98
2020-06-18,21.2,18.3,25.6,0,0,92,12.6,,1021.5,,78.08
2020-06-19,23.6,19.4,30,0,0,198,13.7,,1019.4,,86
2020-06-20,25.7,22.2,31.1,0,0,180,11.2,,1017.3,,87.98
2020-06-21,26.3,22.8,31.1,0,0,201,11.5,,1015.5,,87.98
2020-06-22,27.8,23.9,33.9,0,0,207,12.6,,1013.4,,93.02
2020-06-23,27.4,24.4,30.6,0,0,175,17.6,,1008.4,,87.08
2020-06-24,26.9,24.4,31.7,0,0,253,18,,1005.9,,89.06
2020-06-25,27.3,23.3,31.7,0,0,242,13.7,,1013.6,,89.06
2020-06-26,26.6,22.8,32.2,0,0,278,14.4,,1013.4,,89.96
2020-06-27,26.9,22.8,29.4,6.4,0,259,9.7,,1008.6,,84.92
2020-06-28,27.7,22.2,33.9,0.5,0,55,9,,1006.2,,93.02
2020-06-29,26.2,22.2,31.7,1.8,0,341,14,,1008.8,,89.06
2020-06-30,23.4,21.1,27.2,0,0,22,11.9,,1011.7,,80.96
2020-07-01,23.5,20,28.9,0,0,92,10.8,,1011.2,,84.02
2020-07-02,26.7,20.6,35,0,0,339,9.4,,1009.4,,95
2020-07-03,28.9,22.2,34.4,9.1,0,11,13,,1009.7,,93.92
2020-07-04,24.4,21.1,31.1,0,0,86,14,,1012.7,,87.98
2020-07-05,27.3,23.3,35.6,0,0,212,11.9,,1013.4,,96.08
2020-07-06,28.8,23.3,35.6,1.3,0,71,12.2,,1016.2,,96.08
2020-07-07,24.1,22.2,27.2,0,0,80,16.2,,1018.9,,80.96
2020-07-08,27.2,25,31.7,0.3,0,189,14.4,,1015.7,,89.06
2020-07-09,28.4,25.6,32.8,0,0,182,13,,1015,,91.04
2020-07-10,24.9,23.3,26.1,62.2,0,76,25.9,,1010.6,,78.98
2020-07-11,26.4,23.9,31.1,1.5,0,186,17.6,,1004.7,,87.98
2020-07-12,28,24.4,33.9,1.3,0,258,18.4,,1005.8,,93.02
2020-07-13,28.3,24.4,32.8,0,0,282,14.4,,1008.4,,91.04
2020-07-14,27.3,23.3,31.7,0,0,320,15.1,,1013.5,,89.06
2020-07-15,25.2,22.2,27.8,0,0,85,15.8,,1021.1,,82.04
2020-07-16,23.9,21.7,26.7,0,0,142,16.9,,1025.1,,80.06
2020-07-17,24.4,21.7,30,1,0,176,13.7,,1019.5,,86
2020-07-18,28.1,23.3,35,0,0,56,10.1,,1016.9,,95
2020-07-19,30.6,26.7,36.1,0,0,202,16.9,,1013.1,,96.98
2020-07-20,31.5,28.9,36.1,0,0,276,13.7,,1010.4,,96.98
2020-07-21,30.6,26.1,35,0,0,124,12.6,,1015.2,,95
2020-07-22,29.2,23.3,35,21.3,0,133,12.6,,1015.7,,95
2020-07-23,27.3,24.4,33.3,0.8,0,222,15.1,,1015.8,,91.94
2020-07-24,26.4,23.3,27.2,7.1,0,70,10.8,,1017.5,,80.96
2020-07-25,27.8,23.3,33.3,0,0,176,10.4,,1017.9,,91.94
2020-07-26,30.5,26.7,35,0,0,247,15.1,,1014.8,,95
2020-07-27,32.2,27.2,36.1,0,0,259,18.4,,1009.6,,96.98
2020-07-28,32.2,28.3,36.1,0,0,270,16.6,,1008.3,,96.98
2020-07-29,29.2,25.6,32.2,0,0,121,13.7,,1012,,89.96
2020-07-30,30.6,26.7,35.6,0.3,0,293,11.2,,1010.3,,96.08
2020-07-31,25.6,22.2,28.9,14.2,0,96,9,,1009.5,,84.02
2020-08-01,27.4,23.3,32.2,0,0,111,12.6,,1012.9,,89.96
2020-08-02,28,25,32.2,0,0,172,22,,1012.4,,89.96
2020-08-03,30.1,23.3,33.9,8.9,0,227,16.6,,1015.2,,93.02
2020-08-04,25.9,22.8,28.3,11.4,0,161,25.9,,1010.6,,82.94
2020-08-05,28,25,32.2,0,0,270,13.3,,1015.1,,89.96
2020-08-06,26,22.8,27.8,0,0,72,10.1,,1018.9,,82.04
2020-08-07,24.3,21.7,26.7,11.2,0,51,13,,1019.6,,80.06
2020-08-08,24.8,22.2,29.4,0,0,64,10.1,,1020.2,,84.92
2020-08-09,26.6,23.9,31.7,0,0,201,13.7,,1018.8,,89.06
2020-08-10,29.3,26.1,35,0,0,202,13.7,,1015.9,,95
2020-08-11,29.2,26.7,31.7,0,0,185,15.5,,1014.1,,89.06
2020-08-12,28.2,25,33.3,37.8,0,183,9.4,,1015.7,,91.94
2020-08-13,26.1,23.9,27.8,2.8,0,52,10.4,,1018.2,,82.04
2020-08-14,26.3,23.3,31.1,0,0,47,13.7,,1015.9,,87.98
2020-08-15,25.8,22.8,29.4,0,0,53,19.1,,1015.8,,84.92
2020-08-16,22.2,20.6,22.8,3.3,0,46,23.4,,1014.4,,73.04
2020-08-17,22.9,20,28.3,21.3,0,46,13.3,,1012.3,,82.94
2020-08-18,24,19.4,30,3.3,0,309,10.4,,1010.5,,86
2020-08-19,23.3,20.6,25,3.6,0,43,9.4,,1013.1,,77
2020-08-20,23.4,20,28.3,0,0,41,10.8,,1016.8,,82.94
2020-08-21,25.6,22.2,31.1,0,0,217,17.3,,1014,,87.98
2020-08-22,27.9,25,33.3,0,0,236,13.7,,1013.3,,91.94
2020-08-23,27.8,25,30.6,0,0,195,11.2,,1016.6,,87.08
2020-08-24,28.9,25.6,33.9,0,0,235,13.3,,1014.8,,93.02
2020-08-25,29.3,21.7,33.9,9.1,0,277,16.9,,1009.4,,93.02
2020-08-26,24.2,21.1,26.1,0,0,314,20.9,,1012.9,,78.98
2020-08-27,26.9,22.2,34.4,10.9,0,261,14.8,,1008,,93.92
2020-08-28,26.8,23.9,31.7,0.3,0,265,15.1,,1009,,89.06
2020-08-29,25.4,23.9,28.9,0.5,0,212,16.9,,1002.3,,84.02
2020-08-30,24.7,21.1,27.2,0,0,310,23.4,,1006.2,,80.96
2020-08-31,22.2,19.4,25,0,0,70,12.2,,1017.8,,77
2020-09-01,23.2,20,27.2,4.6,0,120,15.1,,1019.3,,80.96
2020-09-02,23.8,21.1,27.2,2.8,0,136,12.6,,1012.7,,80.96
2020-09-03,26.6,22.8,31.7,29.5,0,300,10.4,,1008.3,,89.06
2020-09-04,25.9,22.8,30.6,0,0,309,14.4,,1010.9,,87.08
2020-09-05,24.2,20.6,27.8,0,0,345,13,,1020.8,,82.04
2020-09-06,24.3,21.1,29.4,0,0,212,13.7,,1021,,84.92
2020-09-07,24.1,21.1,27.2,0,0,180,13.7,,1019,,80.96
2020-09-08,24.4,21.7,28.9,0,0,121,11.2,,1020.5,,84.02
2020-09-09,24.1,22.2,27.2,1.5,0,93,10.8,,1024.6,,80.96
2020-09-10,25.7,23.9,29.4,36.3,0,130,10.4,,1022.7,,84.92
2020-09-11,24.4,19.4,26.1,0,0,11,15.1,,1021,,78.98
2020-09-12,20.2,17.2,22.8,0,0,71,18,,1025.2,,73.04
2020-09-13,20.9,17.8,25,0,0,136,15.5,,1019.7,,77
2020-09-14,23.5,16.7,25,0,0,326,21.6,,1018.8,,77
2020-09-15,16.8,12.8,19.4,0,0,35,14,,1025.9,,66.92
2020-09-16,18.7,15.6,22.8,0,0,201,13.3,,1022.7,,73.04
2020-09-17,21.8,18.9,25,0,0,204,11.2,,1016.5,,77
2020-09-18,20.4,13.9,21.7,0,0,12,23,,1014.7,,71.06
2020-09-19,15.1,10.6,18.3,0,0,16,18.7,,1025.7,,64.94
2020-09-20,14.8,11.1,17.8,0,0,38,19.8,,1032.1,,64.04
2020-09-21,15.2,11.1,18.9,0,0,41,13.7,,1033,,66.02
2020-09-22,17.1,12.8,23.3,0,0,337,17.6,,1019,,73.94
2020-09-23,21,16.7,27.2,0,0,300,17.3,,1011.2,,80.96
2020-09-24,22.7,18.9,25.6,0,0,273,9.4,,1014.7,,78.08
2020-09-25,21.9,18.3,26.7,0,0,200,9,,1018.2,,80.06
2020-09-26,21.7,18.9,25,0,0,133,11.5,,1018.3,,77
2020-09-27,22.6,20.6,25.6,0.5,0,82,11.2,,1014.8,,78.08
2020-09-28,23.1,21.1,26.1,0.5,0,174,19.1,,1012.4,,78.98
2020-09-29,22.1,20.6,23.3,7.9,0,171,17.3,,1010.4,,73.94
2020-09-30,20.5,16.7,22.8,22.4,0,234,24.1,,1005.1,,73.04
